
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
3148.89 1259.56 1102.11 2418.31 2083.59 910.681 
CV Recruit
1.14948 
Alternative 1 Alternative  Stock: BSAI_YFINSS
Catch BSAI_YFINSS
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 329.289 352.536 146.5 146.5 146.5 146.5 2.84217e-14 
2022  0 329.289 352.536 150 150 150 150 2.90539e-09 
2023  0 329.289 352.536 133.265 133.269 133.271 133.283 0.00646553 
2024  0 329.289 352.536 124.682 124.705 124.721 124.815 0.0478502 
2025  0 329.289 352.536 122.152 122.231 122.275 122.539 0.139903 
2026  0 329.289 352.536 127.508 127.735 127.847 128.541 0.369015 
2027  0 329.289 352.536 135.518 136.109 136.396 138.184 0.942008 
2028  0 329.289 352.536 140.436 142.314 143.3 149.599 3.24636 
2029  0 329.289 352.536 140.051 145.949 149.29 169.758 10.75 
2030  0 329.289 352.536 135.099 151.367 160.996 216.703 30.7544 
2031  0 329.289 352.536 128.446 164.864 183.829 305.773 60.2619 
2032  0 329.289 352.536 124.742 187.182 212.458 376.661 83.3128 
2033  0 329.289 352.536 124.814 217.076 239.183 412.195 98.0771 
2034  0 329.289 352.536 122.566 241.749 261.454 441.37 107.087 

Spawning_Biomass BSAI_YFINSS
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 3148.89 1259.56 1102.11 851.554 851.554 851.554 851.554 6.48015e-12 
2022 3148.89 1259.56 1102.11 845.5 845.501 845.501 845.505 0.00187014 
2023 3148.89 1259.56 1102.11 823.825 823.828 823.83 823.842 0.00641076 
2024 3148.89 1259.56 1102.11 794.869 794.88 794.886 794.921 0.0187216 
2025 3148.89 1259.56 1102.11 778.216 778.247 778.264 778.367 0.0533848 
2026 3148.89 1259.56 1102.11 791.336 791.47 791.553 792.053 0.259457 
2027 3148.89 1259.56 1102.11 817.918 818.393 818.656 820.283 0.835557 
2028 3148.89 1259.56 1102.11 837.503 840.31 842.176 853.345 5.72643 
2029 3148.89 1259.56 1102.11 837.907 849.883 857.009 899.148 22.3164 
2030 3148.89 1259.56 1102.11 825.026 859.864 877.364 984.925 57.1326 
2031 3148.89 1259.56 1102.11 805.39 888.662 926.348 1163.72 126.3 
2032 3148.89 1259.56 1102.11 789.816 944.997 997.921 1374.16 203.041 
2033 3148.89 1259.56 1102.11 784.328 1012.44 1070.02 1523.82 261.087 
2034 3148.89 1259.56 1102.11 783.218 1071.74 1130.46 1657.82 297.11 

Fishing_mortalityBSAI_YFINSS
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.14054 0.170836 0.0931161 0.0931161 0.0931161 0.0931161 1.26288e-15 
2022  0 0.14054 0.170836 0.0970746 0.0970772 0.0970769 0.0970778 1.16164e-06 
2023  0 0.14054 0.170836 0.0893618 0.0893622 0.0893624 0.0893639 7.52972e-07 
2024  0 0.14054 0.170836 0.0859609 0.0859622 0.0859629 0.085967 2.19894e-06 
2025  0 0.14054 0.170836 0.084005 0.0840087 0.0840107 0.0840228 6.27028e-06 
2026  0 0.14054 0.170836 0.0855461 0.0855619 0.0855716 0.0856304 3.04744e-05 
2027  0 0.14054 0.170836 0.0886682 0.088724 0.0887548 0.088946 9.81399e-05 
2028  0 0.14054 0.170836 0.0909685 0.0912981 0.0915173 0.0928292 0.000672595 
2029  0 0.14054 0.170836 0.0910158 0.0924225 0.0932594 0.0982089 0.00262116 
2030  0 0.14054 0.170836 0.0895029 0.0935948 0.0956343 0.108284 0.00659475 
2031  0 0.14054 0.170836 0.0871967 0.0969772 0.100953 0.129285 0.0128313 
2032  0 0.14054 0.170836 0.0853675 0.103594 0.107488 0.14054 0.0168805 
2033  0 0.14054 0.170836 0.084723 0.111516 0.113403 0.14054 0.0190385 
2034  0 0.14054 0.170836 0.0845926 0.11848 0.11755 0.14054 0.0195025 

Total_BiomassBSAI_YFINSS
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 8136.55 4607.08 4295.84 2705.75 2705.75 2705.75 2705.75 3.86535e-11 
2022 8136.55 4607.08 4295.84 2638.41 2650.6 2659.68 2714.05 27.4627 
2023 8136.55 4607.08 4295.84 2579.76 2610.36 2625.06 2717.02 48.5756 
2024 8136.55 4607.08 4295.84 2585.81 2665.42 2701.63 2949.88 123.989 
2025 8136.55 4607.08 4295.84 2631.93 2774.89 2823.74 3172.03 190.401 
2026 8136.55 4607.08 4295.84 2690.76 2910.31 2969.04 3431.16 251.226 
2027 8136.55 4607.08 4295.84 2715.57 3013.85 3083.13 3659.23 322.19 
2028 8136.55 4607.08 4295.84 2687.83 3130.98 3222.29 4049.92 448.581 
2029 8136.55 4607.08 4295.84 2674.19 3285.93 3405.9 4544.75 631.04 
2030 8136.55 4607.08 4295.84 2659.07 3484.87 3633.03 5109.49 818.716 
2031 8136.55 4607.08 4295.84 2674.64 3700.37 3884.98 5640.98 989.723 
2032 8136.55 4607.08 4295.84 2701.08 3915.58 4104.72 6065.93 1106.73 
