
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
65.5649 26.2259 22.9477 0.00849367 0.00573036 45.7903 
CV Recruit
0.694423 
Alternative 1 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 4.6223 4.9419 2.58601 2.58601 2.58601 2.58601 4.88498e-15 
2023  0 4.6223 4.9419 3.58041 3.58041 3.58041 3.58041 1.64823e-11 
2024  0 4.6223 4.9419 7.6234 7.62371 7.62379 7.62448 0.000383542 
2025  0 4.6223 4.9419 6.93522 6.9366 6.93698 6.94005 0.00168998 
2026  0 4.6223 4.9419 6.2645 6.27005 6.27153 6.28356 0.0067103 
2027  0 4.6223 4.9419 5.6366 5.65692 5.66227 5.70576 0.0241477 
2028  0 4.6223 4.9419 5.07903 5.14341 5.16049 5.29356 0.0754584 
2029  0 4.6223 4.9419 4.61172 4.77993 4.81794 5.14702 0.18492 
2030  0 4.6223 4.9419 4.03553 4.57727 4.58986 5.229 0.383727 
2031  0 4.6223 4.9419 3.61868 4.39653 4.43566 5.37881 0.580566 
2032  0 4.6223 4.9419 3.35018 4.31671 4.36833 5.51694 0.707851 
2033  0 4.6223 4.9419 3.15543 4.29292 4.34685 5.6457 0.782807 
2034  0 4.6223 4.9419 3.077 4.32862 4.34927 5.72192 0.827901 
2035  0 4.6223 4.9419 3.0194 4.33431 4.36536 5.80704 0.857673 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 65.5649 26.2259 22.9477 45.0556 45.0556 45.0556 45.0556 3.62377e-13 
2023 65.5649 26.2259 22.9477 44.6122 44.6191 44.6216 44.639 0.00970203 
2024 65.5649 26.2259 22.9477 42.8672 42.893 42.8998 42.9535 0.0306921 
