
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
185.475 74.1899 64.9161 0.141703 0.0497479 93.453 
CV Recruit
1.35957 
Alternative 1 Alternative  Stock: ai20
Catch ai20
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 41.2434 43.6051 3.205 3.205 3.205 3.205 4.66294e-014 
2021  0 41.2434 43.6051 1.656 1.656 1.656 1.656 1.86968e-007 
2022  0 41.2434 43.6051 2.243 2.243 2.243 2.243 2.69005e-008 
2023  0 41.2434 43.6051 49.9914 50.4913 50.8244 52.702 1.08399 
2024  0 41.2434 43.6051 37.5034 40.1418 41.0696 47.3813 3.64873 
2025  0 41.2434 43.6051 25.3197 31.8823 34.8778 51.5104 9.64827 
2026  0 41.2434 43.6051 19.0844 31.1469 34.9289 63.2978 15.5831 
2027  0 41.2434 43.6051 15.3504 32.7293 36.8133 73.9164 19.3853 
2028  0 41.2434 43.6051 13.4444 34.9733 38.605 77.8315 21.5363 
2029  0 41.2434 43.6051 13.5778 35.6652 39.6883 80.0342 22.5739 
2030  0 41.2434 43.6051 13.6435 36.3057 40.379 81.1314 22.9309 
2031  0 41.2434 43.6051 12.9114 36.966 40.5143 81.1684 22.844 
2032  0 41.2434 43.6051 13.0624 37.7628 40.3595 80.6081 22.2709 
2033  0 41.2434 43.6051 13.4286 36.7285 40.066 80.8144 21.8575 
2034  0 41.2434 43.6051 13.2687 35.8283 39.6725 80.6443 21.7546 

Spawning_Biomass ai20
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 185.475 74.1899 64.9161 90.0294 90.0294 90.0294 90.0294 1.46372e-012 
2021 185.475 74.1899 64.9161 89.8292 89.8292 89.8293 89.8298 0.000262949 
2022 185.475 74.1899 64.9161 89.5056 89.5103 89.5163 89.5475 0.0172007 
2023 185.475 74.1899 64.9161 87.2493 87.4263 87.6499 88.81 0.642563 
2024 185.475 74.1899 64.9161 70.0253 72.6274 75.8024 92.4676 9.23802 
2025 185.475 74.1899 64.9161 56.3735 64.9437 71.4414 108.39 19.9904 
2026 185.475 74.1899 64.9161 48.1246 64.2413 72.5466 130.802 28.2875 
2027 185.475 74.1899 64.9161 43.4795 66.167 75.0318 137.327 31.5946 
2028 185.475 74.1899 64.9161 41.6929 67.9476 77.2441 142.227 34.1352 
2029 185.475 74.1899 64.9161 41.6071 68.5567 78.6723 144.028 36.0283 
2030 185.475 74.1899 64.9161 41.5984 69.7859 79.3815 145.972 36.0998 
2031 185.475 74.1899 64.9161 41.1931 69.8508 79.488 143.878 35.2728 
2032 185.475 74.1899 64.9161 41.7684 71.1252 79.3684 146.402 34.1314 
2033 185.475 74.1899 64.9161 41.912 69.6124 78.7239 146.645 34.0677 
2034 185.475 74.1899 64.9161 41.5072 68.9241 77.9127 142.499 33.9024 

Fishing_mortalityai20
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.31335 0.390068 0.0172015 0.0172015 0.0172015 0.0172015 1.59595e-016 
2021  0 0.31335 0.390068 0.00889418 0.00893864 0.00893152 0.00894418 2.02906e-005 
2022  0 0.31335 0.390068 0.0120749 0.0122456 0.0122187 0.0122788 7.89563e-005 
2023  0 0.31335 0.390068 0.31335 0.31335 0.31335 0.31335 1.60982e-015 
2024  0 0.31335 0.390068 0.294834 0.306403 0.305906 0.31335 0.00711794 
2025  0 0.31335 0.390068 0.23414 0.272242 0.275966 0.31335 0.0292847 
2026  0 0.31335 0.390068 0.197466 0.269119 0.265968 0.31335 0.0429469 
2027  0 0.31335 0.390068 0.176814 0.277681 0.265704 0.31335 0.0489667 
2028  0 0.31335 0.390068 0.168871 0.285597 0.265696 0.31335 0.0544369 
2029  0 0.31335 0.390068 0.16849 0.288305 0.265679 0.31335 0.0581666 
2030  0 0.31335 0.390068 0.168451 0.29377 0.267575 0.31335 0.0568261 
2031  0 0.31335 0.390068 0.166649 0.294059 0.267827 0.31335 0.0580049 
2032  0 0.31335 0.390068 0.169206 0.299724 0.267453 0.31335 0.0596007 
2033  0 0.31335 0.390068 0.169845 0.292998 0.267364 0.31335 0.0565967 
2034  0 0.31335 0.390068 0.168045 0.289939 0.266948 0.31335 0.0556554 

Total_Biomassai20
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2020 1137.9 318.727 296.11 282.589 282.589 282.589 282.589 2.84217e-013 
2021 1137.9 318.727 296.11 279.249 285.13 292.783 332.578 21.8663 
2022 1137.9 318.727 296.11 275.382 295.114 308.525 389.245 41.5438 
2023 1137.9 318.727 296.11 269.256 310.983 330.375 459.795 68.3256 
2024 1137.9 318.727 296.11 221.187 288.537 312.524 492.329 91.9657 
2025 1137.9 318.727 296.11 189.66 282.397 310.031 521.677 113.42 
2026 1137.9 318.727 296.11 173.214 286.613 316.753 553.069 130.077 
2027 1137.9 318.727 296.11 170.118 292.389 324.219 583.299 137.878 
2028 1137.9 318.727 296.11 166.073 300.065 328.921 578.201 141.242 
2029 1137.9 318.727 296.11 164.521 300.604 331.588 581.705 140.644 
2030 1137.9 318.727 296.11 162.833 304.305 331.165 596.837 138.302 
2031 1137.9 318.727 296.11 164.245 301.419 329.608 597.42 136.533 
2032 1137.9 318.727 296.11 166.655 298.199 328.118 586.362 133.652 
2033 1137.9 318.727 296.11 167.407 299.767 326.685 576.944 132.461 
2034 1137.9 318.727 296.11 170.903 300.344 326.623 568.565 131.52 
Alternative 2 Alternative  Stock: ai20
Catch ai20
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 41.2434 43.6051 3.205 3.205 3.205 3.205 4.66294e-014 
2021  0 41.2434 43.6051 1.656 1.656 1.656 1.656 1.86968e-007 
2022  0 41.2434 43.6051 2.243 2.243 2.243 2.243 2.69005e-008 
2023  0 41.2434 43.6051 49.9914 50.4913 50.8244 52.702 1.08399 
2024  0 41.2434 43.6051 37.5034 40.1418 41.0696 47.3813 3.64873 
2025  0 41.2434 43.6051 25.3197 31.8823 34.8778 51.5104 9.64827 
2026  0 41.2434 43.6051 19.0844 31.1469 34.9289 63.2978 15.5831 
2027  0 41.2434 43.6051 15.3504 32.7293 36.8133 73.9164 19.3853 
2028  0 41.2434 43.6051 13.4444 34.9733 38.605 77.8315 21.5363 
2029  0 41.2434 43.6051 13.5778 35.6652 39.6883 80.0342 22.5739 
2030  0 41.2434 43.6051 13.6435 36.3057 40.379 81.1314 22.9309 
2031  0 41.2434 43.6051 12.9114 36.966 40.5143 81.1684 22.844 
2032  0 41.2434 43.6051 13.0624 37.7628 40.3595 80.6081 22.2709 
2033  0 41.2434 43.6051 13.4286 36.7285 40.066 80.8144 21.8575 
2034  0 41.2434 43.6051 13.2687 35.8283 39.6725 80.6443 21.7546 

Spawning_Biomass ai20
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 185.475 74.1899 64.9161 90.0294 90.0294 90.0294 90.0294 1.46372e-012 
2021 185.475 74.1899 64.9161 89.8292 89.8292 89.8293 89.8298 0.000262949 
2022 185.475 74.1899 64.9161 89.5056 89.5103 89.5163 89.5475 0.0172007 
2023 185.475 74.1899 64.9161 87.2493 87.4263 87.6499 88.81 0.642563 
2024 185.475 74.1899 64.9161 70.0253 72.6274 75.8024 92.4676 9.23802 
