
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
394.349 157.74 138.022 298.846 281.701 254.419 
CV Recruit
1.05912 
Alternative 1 Alternative  Stock: fm_projection_model_output
Catch fm_projection_model_output
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 43.2683 47.7071 16.0143 16.0143 16.0143 16.0143 1.7053e-13 
2023  0 43.2683 47.7071 40.76 40.76 40.76 40.76 3.55271e-14 
2024  0 43.2683 47.7071 77.1967 77.1971 77.1973 77.1987 0.00071672 
2025  0 43.2683 47.7071 87.9367 87.9435 87.9478 87.9745 0.0132747 
2026  0 43.2683 47.7071 100.986 101.021 101.04 101.154 0.0595174 
2027  0 43.2683 47.7071 113.889 114.036 114.108 114.567 0.236596 
2028  0 43.2683 47.7071 120.766 121.295 121.544 123.137 0.832417 
2029  0 43.2683 47.7071 114.788 116.316 116.982 121.464 2.26882 
2030  0 43.2683 47.7071 101.154 104.62 105.992 115.298 4.72301 
2031  0 43.2683 47.7071 82.7983 89.3946 91.2784 106.306 7.79307 
2032  0 43.2683 47.7071 65.9878 75.7674 77.7809 95.7631 10.2284 
2033  0 43.2683 47.7071 53.9269 66.2297 68.3992 89.394 11.8152 
2034  0 43.2683 47.7071 45.0935 59.5466 61.5849 83.6822 12.7928 
2035  0 43.2683 47.7071 38.8869 54.3868 56.3509 80.5779 13.3724 

Spawning_Biomass fm_projection_model_output
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 394.349 157.74 138.022 250.337 250.337 250.337 250.337 3.24007e-12 
2023 394.349 157.74 138.022 260.109 260.109 260.109 260.109 8.52651e-13 
2024 394.349 157.74 138.022 280.758 280.758 280.758 280.758 3.24007e-12 
2025 394.349 157.74 138.022 303.608 303.608 303.608 303.608 1.93268e-12 
2026 394.349 157.74 138.022 339.319 339.319 339.319 339.319 5.68434e-13 
2027 394.349 157.74 138.022 392.052 392.063 392.071 392.115 0.0223399 
2028 394.349 157.74 138.022 451.896 452.042 452.135 452.698 0.282593 
2029 394.349 157.74 138.022 459.903 461.32 462.198 467.437 2.66703 
2030 394.349 157.74 138.022 426.085 431.714 434.347 451.219 8.85216 
2031 394.349 157.74 138.022 372.538 387.4 393.525 435.326 21.1906 
2032 394.349 157.74 138.022 310.005 336.938 344.452 404.934 32.3532 
2033 394.349 157.74 138.022 255.837 293.52 301.226 369.793 39.7105 
2034 394.349 157.74 138.022 207.427 253.983 262.775 339.576 44.8614 
2035 394.349 157.74 138.022 168.39 223.973 231.899 318.976 48.8185 

Fishing_mortalityfm_projection_model_output
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.188734 0.232881 0.0487004 0.0487004 0.0487004 0.0487004 3.95517e-16 
2023  0 0.188734 0.232881 0.111912 0.111912 0.111912 0.111912 1.54043e-15 
2024  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2025  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2026  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2027  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2028  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2029  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2030  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2031  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2032  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2033  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
2034  0 0.188734 0.232881 0.188734 0.188734 0.188734 0.188734 4.52416e-15 
