
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
89054.2 35621.7 31169 9161.91 1673.89 52902.5 
CV Recruit
2.11505 
Alternative 1 Alternative  Stock: Model_Proj.dat
Catch Model_Proj.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 5730.32 6148.29 3321.27 3321.27 3321.27 3321.27 4.54747e-13 
2021  0 5730.32 6148.29 7326.4 7326.4 7326.4 7326.4 8.18545e-12 
2022  0 5730.32 6148.29 6139.32 6139.32 6139.32 6139.32 5.45697e-12 
2023  0 5730.32 6148.29 5098.43 5098.59 5098.96 5100.42 0.917003 
2024  0 5730.32 6148.29 4251.29 4253.92 4260.72 4287.15 16.6884 
2025  0 5730.32 6148.29 3422.22 3445.34 3486.45 3651.92 107.795 
2026  0 5730.32 6148.29 2677.58 2762.24 2895.04 3374.43 342.074 
2027  0 5730.32 6148.29 2179.74 2430.27 2690.39 3675.08 754.959 
2028  0 5730.32 6148.29 1819.04 2322.33 2768.29 4514.7 1277.23 
2029  0 5730.32 6148.29 1579.03 2295.56 3040.33 6229.12 1866.96 
2030  0 5730.32 6148.29 1422.76 2519.44 3407.44 7348.52 2421.76 
2031  0 5730.32 6148.29 1342.12 2822.33 3800.4 9016.15 2828.38 
2032  0 5730.32 6148.29 1296.07 3046.77 4197.9 10000.8 3072.06 
2033  0 5730.32 6148.29 1419.97 3240.98 4532.15 10711.5 3195.45 
2034  0 5730.32 6148.29 1450.35 3627.22 4775.15 11316.1 3227.76 
2035  0 5730.32 6148.29 1524.47 3727.64 4911.32 11075.5 3223.51 
2036  0 5730.32 6148.29 1595.15 3918.85 4977.51 10574 3190.77 
2037  0 5730.32 6148.29 1755.33 3903.67 5009.13 9653.17 3149.14 
2038  0 5730.32 6148.29 1741.56 4161.25 5048.66 10117.6 3147.55 
2039  0 5730.32 6148.29 1558.9 4179.78 5103 11120.6 3215.9 

Spawning_Biomass Model_Proj.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 89054.2 35621.7 31169 52902.5 52902.5 52902.5 52902.5 7.27596e-12 
2021 89054.2 35621.7 31169 51913.9 51913.9 51913.9 51913.9 9.45874e-11 
2022 89054.2 35621.7 31169 47196.8 47196.8 47196.8 47196.8 5.09317e-11 
2023 89054.2 35621.7 31169 42395.4 42395.5 42395.8 42396.9 0.65761 
2024 89054.2 35621.7 31169 37874.6 37876.3 37879.9 37894.8 9.37188 
2025 89054.2 35621.7 31169 33861 33879.3 33919.2 34076.6 100.494 
2026 89054.2 35621.7 31169 30550.6 30670.2 30881.4 31705.6 539.297 
2027 89054.2 35621.7 31169 27903.4 28365.5 28981.1 31240.9 1589.28 
2028 89054.2 35621.7 31169 25718.7 26946.4 28113.6 32357.1 3175.08 
2029 89054.2 35621.7 31169 23888.5 26351.2 28095.9 36231.5 5168.5 
2030 89054.2 35621.7 31169 22375.3 26100 28667.1 40873.4 7392.3 
2031 89054.2 35621.7 31169 21551.8 26724.4 29609.4 44029.9 9458.55 
2032 89054.2 35621.7 31169 20492 27430.9 30774.4 49537.3 11021.6 
2033 89054.2 35621.7 31169 20411.6 27804.8 31994 54394 12010.9 
2034 89054.2 35621.7 31169 20546.8 28327.2 33042.5 58264.8 12579.7 
2035 89054.2 35621.7 31169 20542.2 29346.6 33780.2 60238.1 12911.1 
2036 89054.2 35621.7 31169 20946.4 29504.9 34223.6 62475.7 13096.8 
2037 89054.2 35621.7 31169 20844.9 30563 34496.9 59309.4 13156.9 
2038 89054.2 35621.7 31169 21138.6 30814.6 34761.2 58631 13177.3 
2039 89054.2 35621.7 31169 21277.2 30946.9 35023.5 58000.4 13369.2 

Fishing_mortalityModel_Proj.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.184443 0.217575 0.0739074 0.0739074 0.0739074 0.0739074 1.11022e-16 
2021  0 0.184443 0.217575 0.184443 0.184443 0.184443 0.184443 1.66533e-16 
2022  0 0.184443 0.217575 0.184443 0.184443 0.184443 0.184443 1.66533e-16 
2023  0 0.184443 0.217575 0.184443 0.184443 0.184443 0.184443 1.66533e-16 
2024  0 0.184443 0.217575 0.184443 0.184443 0.184443 0.184443 1.66533e-16 
2025  0 0.184443 0.217575 0.174847 0.174946 0.175163 0.176022 0.000547726 
2026  0 0.184443 0.217575 0.156803 0.157455 0.158607 0.163099 0.00293935 
2027  0 0.184443 0.217575 0.142375 0.144894 0.14809 0.160566 0.00780779 
2028  0 0.184443 0.217575 0.130468 0.13716 0.142502 0.166649 0.0132126 
2029  0 0.184443 0.217575 0.120493 0.133915 0.140533 0.184443 0.0188194 
2030  0 0.184443 0.217575 0.112246 0.132546 0.140378 0.184443 0.0234641 
2031  0 0.184443 0.217575 0.107757 0.13595 0.141276 0.184443 0.0265385 
2032  0 0.184443 0.217575 0.101981 0.1398 0.143443 0.184443 0.0289198 
2033  0 0.184443 0.217575 0.101543 0.141838 0.145796 0.184443 0.030098 
2034  0 0.184443 0.217575 0.10228 0.144685 0.148365 0.184443 0.0304959 
2035  0 0.184443 0.217575 0.102255 0.150241 0.150299 0.184443 0.0305464 
2036  0 0.184443 0.217575 0.104458 0.151104 0.151905 0.184443 0.0305404 
2037  0 0.184443 0.217575 0.103904 0.156871 0.153003 0.184443 0.0300201 
2038  0 0.184443 0.217575 0.105505 0.158242 0.15403 0.184443 0.0293289 
2039  0 0.184443 0.217575 0.106261 0.158964 0.155037 0.184443 0.0292071 

Total_BiomassModel_Proj.dat
