
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
14.7763 5.91051 5.1717 0.0012409 0.0010938 8.87677 
CV Recruit
0.366724 
Alternative 1 Alternative  Stock: Model_1_goa_re_2021.dat
Catch Model_1_goa_re_2021.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 0.574153 0.615453 0.407204 0.407204 0.407204 0.407204 1.83187e-15 
2022  0 0.574153 0.615453 0.494063 0.494063 0.494063 0.494063 9.29581e-14 
2023  0 0.574153 0.615453 0.774782 0.774784 0.774785 0.774788 2.08746e-06 
2024  0 0.574153 0.615453 0.758019 0.758029 0.75803 0.758046 8.73713e-06 
2025  0 0.574153 0.615453 0.749512 0.749551 0.749555 0.749613 3.20915e-05 
2026  0 0.574153 0.615453 0.749237 0.749362 0.749374 0.749561 0.000102103 
2027  0 0.574153 0.615453 0.727293 0.727625 0.727662 0.728157 0.0002724 
2028  0 0.574153 0.615453 0.706118 0.70683 0.706919 0.707933 0.000583516 
2029  0 0.574153 0.615453 0.68879 0.689967 0.690095 0.691809 0.000947775 
2030  0 0.574153 0.615453 0.673806 0.675495 0.675604 0.677717 0.00125378 
2031  0 0.574153 0.615453 0.660054 0.662136 0.662248 0.664736 0.00151406 
2032  0 0.574153 0.615453 0.648567 0.651 0.651109 0.653968 0.00177178 
2033  0 0.574153 0.615453 0.638771 0.641948 0.642017 0.646004 0.00224513 
2034  0 0.574153 0.615453 0.629187 0.63425 0.634755 0.641994 0.00391739 

Spawning_Biomass Model_1_goa_re_2021.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 14.7763 5.91051 5.1717 8.68089 8.68089 8.68089 8.68089 7.99361e-14 
2022 14.7763 5.91051 5.1717 8.61534 8.61534 8.61534 8.61534 4.49428e-08 
2023 14.7763 5.91051 5.1717 8.48698 8.48698 8.48698 8.48698 1.05098e-07 
2024 14.7763 5.91051 5.1717 8.2898 8.2898 8.2898 8.2898 1.01053e-07 
2025 14.7763 5.91051 5.1717 8.1131 8.1131 8.1131 8.1131 9.68898e-08 
2026 14.7763 5.91051 5.1717 7.94573 7.94581 7.94582 7.94594 6.44556e-05 
2027 14.7763 5.91051 5.1717 7.77947 7.77967 7.7797 7.77999 0.000163967 
2028 14.7763 5.91051 5.1717 7.61377 7.61426 7.61431 7.61499 0.000389578 
2029 14.7763 5.91051 5.1717 7.4502 7.45153 7.45166 7.45366 0.00108523 
2030 14.7763 5.91051 5.1717 7.29059 7.29398 7.29437 7.29942 0.00278769 
2031 14.7763 5.91051 5.1717 7.13937 7.14672 7.14766 7.15831 0.00607538 
2032 14.7763 5.91051 5.1717 6.98983 7.00451 7.00625 7.02765 0.0121898 
2033 14.7763 5.91051 5.1717 6.85227 6.87849 6.88177 6.92065 0.0221328 
2034 14.7763 5.91051 5.1717 6.72439 6.77036 6.77472 6.83911 0.0367919 

Fishing_mortalityModel_1_goa_re_2021.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.0381281 0.0459618 0.0194333 0.0194333 0.0194333 0.0194333 2.42861e-17 
2022  0 0.0381281 0.0459618 0.0237564 0.0237565 0.0237565 0.0237565 1.27098e-08 
2023  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2024  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2025  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2026  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2027  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2028  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2029  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2030  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2031  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2032  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2033  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2034  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 

Total_BiomassModel_1_goa_re_2021.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 81.0512 20.7663 19.0773 26.1606 26.1606 26.1606 26.1606 8.17124e-14 
2022 81.0512 20.7663 19.0773 26.0044 26.0328 26.0373 26.0862 0.0257726 
2023 81.0512 20.7663 19.0773 25.766 25.8302 25.8368 25.924 0.0509435 
2024 81.0512 20.7663 19.0773 25.2485 25.3568 25.3673 25.5211 0.084274 
2025 81.0512 20.7663 19.0773 24.759 24.9244 24.9355 25.1507 0.125847 
2026 81.0512 20.7663 19.0773 24.2837 24.5145 24.5319 24.8274 0.174492 
2027 81.0512 20.7663 19.0773 23.8202 24.1289 24.1473 24.5321 0.228824 
2028 81.0512 20.7663 19.0773 23.3921 23.7872 23.8069 24.292 0.285789 
2029 81.0512 20.7663 19.0773 23.0014 23.4885 23.5053 24.1046 0.346231 
2030 81.0512 20.7663 19.0773 22.6158 23.2299 23.2381 23.9217 0.407285 
2031 81.0512 20.7663 19.0773 22.2908 22.9968 23.0013 23.8027 0.470382 
2032 81.0512 20.7663 19.0773 21.9851 22.7954 22.7943 23.6606 0.533381 
2033 81.0512 20.7663 19.0773 21.7166 22.5976 22.6123 23.5859 0.596327 
2034 81.0512 20.7663 19.0773 21.465 22.4221 22.4502 23.463 0.658658 
Alternative 2 Alternative  Stock: Model_1_goa_re_2021.dat
Catch Model_1_goa_re_2021.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 0.574153 0.615453 0.407204 0.407204 0.407204 0.407204 1.83187e-15 
2022  0 0.574153 0.615453 0.494063 0.494063 0.494063 0.494063 9.29581e-14 
2023  0 0.574153 0.615453 0.774782 0.774784 0.774785 0.774788 2.08746e-06 
2024  0 0.574153 0.615453 0.758019 0.758029 0.75803 0.758046 8.73713e-06 
2025  0 0.574153 0.615453 0.749512 0.749551 0.749555 0.749613 3.20915e-05 
2026  0 0.574153 0.615453 0.749237 0.749362 0.749374 0.749561 0.000102103 
2027  0 0.574153 0.615453 0.727293 0.727625 0.727662 0.728157 0.0002724 
2028  0 0.574153 0.615453 0.706118 0.70683 0.706919 0.707933 0.000583516 
2029  0 0.574153 0.615453 0.68879 0.689967 0.690095 0.691809 0.000947775 
2030  0 0.574153 0.615453 0.673806 0.675495 0.675604 0.677717 0.00125378 
2031  0 0.574153 0.615453 0.660054 0.662136 0.662248 0.664736 0.00151406 
2032  0 0.574153 0.615453 0.648567 0.651 0.651109 0.653968 0.00177178 
2033  0 0.574153 0.615453 0.638771 0.641948 0.642017 0.646004 0.00224513 
2034  0 0.574153 0.615453 0.629187 0.63425 0.634755 0.641994 0.00391739 

Spawning_Biomass Model_1_goa_re_2021.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 14.7763 5.91051 5.1717 8.68089 8.68089 8.68089 8.68089 7.99361e-14 
2022 14.7763 5.91051 5.1717 8.61534 8.61534 8.61534 8.61534 4.49428e-08 
2023 14.7763 5.91051 5.1717 8.48698 8.48698 8.48698 8.48698 1.05098e-07 
2024 14.7763 5.91051 5.1717 8.2898 8.2898 8.2898 8.2898 1.01053e-07 
2025 14.7763 5.91051 5.1717 8.1131 8.1131 8.1131 8.1131 9.68898e-08 
2026 14.7763 5.91051 5.1717 7.94573 7.94581 7.94582 7.94594 6.44556e-05 
2027 14.7763 5.91051 5.1717 7.77947 7.77967 7.7797 7.77999 0.000163967 
2028 14.7763 5.91051 5.1717 7.61377 7.61426 7.61431 7.61499 0.000389578 
2029 14.7763 5.91051 5.1717 7.4502 7.45153 7.45166 7.45366 0.00108523 
2030 14.7763 5.91051 5.1717 7.29059 7.29398 7.29437 7.29942 0.00278769 
2031 14.7763 5.91051 5.1717 7.13937 7.14672 7.14766 7.15831 0.00607538 
2032 14.7763 5.91051 5.1717 6.98983 7.00451 7.00625 7.02765 0.0121898 
2033 14.7763 5.91051 5.1717 6.85227 6.87849 6.88177 6.92065 0.0221328 
2034 14.7763 5.91051 5.1717 6.72439 6.77036 6.77472 6.83911 0.0367919 

Fishing_mortalityModel_1_goa_re_2021.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
