
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
339.135 135.654 118.697 0.347746 0.508438 220.237 
CV Recruit
0.606546 
Alternative 1 Alternative  Stock: M16.2
Catch M16.2
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2019  0 93.4271 100.821 55 55 55 55 2.13163e-14 
2020  0 93.4271 100.821 91.568 91.5845 91.5909 91.6295 0.0223944 
2021  0 93.4271 100.821 82.4696 83.1571 83.4168 85.0254 0.932686 
2022  0 93.4271 100.821 61.0498 76.1672 81.2599 112.917 18.2798 
2023  0 93.4271 100.821 48.9971 77.2802 82.7142 122.678 24.3421 
2024  0 93.4271 100.821 47.796 80.0666 86.4407 129.952 29.6677 
2025  0 93.4271 100.821 44.4457 86.7475 90.2358 131.931 29.7799 
2026  0 93.4271 100.821 44.0702 88.2728 90.6231 137.863 29.436 
2027  0 93.4271 100.821 47.9098 88.8781 89.2646 128.546 29.0795 
2028  0 93.4271 100.821 52.2036 86.2007 89.7718 133.485 28.151 
2029  0 93.4271 100.821 47.0257 82.8602 85.8475 127.359 26.3269 
2030  0 93.4271 100.821 51.9271 80.1826 84.1707 128.053 24.921 
2031  0 93.4271 100.821 49.1623 81.5151 85.9997 138.638 27.5229 
2032  0 93.4271 100.821 48.9628 86.8633 88.156 138.218 28.9606 

Spawning_Biomass M16.2
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2019 339.135 135.654 118.697 172.699 172.699 172.699 172.699 2.84217e-13 
2020 339.135 135.654 118.697 156.319 156.352 156.365 156.444 0.0455782 
2021 339.135 135.654 118.697 138.063 138.755 138.988 140.518 0.886789 
2022 339.135 135.654 118.697 122.029 128.377 130.572 144.684 8.22977 
2023 339.135 135.654 118.697 108.395 128.395 132.76 167.349 21.18 
2024 339.135 135.654 118.697 103.465 130.445 135.646 181.769 26.5352 
2025 339.135 135.654 118.697 100.581 130.749 139.308 189.994 30.5558 
2026 339.135 135.654 118.697 97.7616 133.451 140.853 188.526 29.6261 
2027 339.135 135.654 118.697 99.6601 133.081 139.953 190.321 29.857 
2028 339.135 135.654 118.697 104.338 132.049 138.966 179.712 29.9011 
2029 339.135 135.654 118.697 106.103 131.114 137.81 185.22 28.812 
2030 339.135 135.654 118.697 104.879 128.227 134.566 177.155 25.9553 
2031 339.135 135.654 118.697 103.998 126.352 134.817 182.274 26.1226 
2032 339.135 135.654 118.697 103.084 131.665 137.48 198.288 28.9634 

Fishing_mortalityM16.2
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2019  0 0.299118 0.353092 0.169251 0.169251 0.169251 0.169251 3.05311e-16 
2020  0 0.299118 0.353092 0.299118 0.299118 0.299118 0.299118 3.88578e-16 
2021  0 0.299118 0.353092 0.299118 0.299118 0.299118 0.299118 3.88578e-16 
2022  0 0.299118 0.353092 0.267436 0.282194 0.283857 0.299118 0.0105895 
2023  0 0.299118 0.353092 0.235772 0.282237 0.277145 0.299118 0.0219783 
2024  0 0.299118 0.353092 0.224325 0.286999 0.274793 0.299118 0.0273425 
2025  0 0.299118 0.353092 0.217625 0.287703 0.276218 0.299118 0.0283489 
2026  0 0.299118 0.353092 0.211094 0.29399 0.277163 0.299118 0.0288605 
2027  0 0.299118 0.353092 0.215497 0.293127 0.277315 0.299118 0.0279326 
2028  0 0.299118 0.353092 0.226345 0.290726 0.277872 0.299118 0.0261941 
2029  0 0.299118 0.353092 0.230452 0.288552 0.277299 0.299118 0.0259227 
2030  0 0.299118 0.353092 0.227596 0.281831 0.274664 0.299118 0.0254351 
2031  0 0.299118 0.353092 0.225563 0.277477 0.27364 0.299118 0.0262625 
2032  0 0.299118 0.353092 0.223434 0.289833 0.275204 0.299118 0.0272925 

Total_BiomassM16.2
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2019 1116.28 677.661 638.321 671.538 671.538 671.538 671.538 2.27374e-13 
2020 1116.28 677.661 638.321 634.834 655.292 663.092 710.826 27.6877 
2021 1116.28 677.661 638.321 555.155 626.001 641.936 765.898 74.0658 
2022 1116.28 677.661 638.321 493.138 628.826 648.279 862.995 120.522 
2023 1116.28 677.661 638.321 472.177 630.242 666.551 914.144 148.787 
2024 1116.28 677.661 638.321 434.332 644.005 680.03 927.011 158.995 
2025 1116.28 677.661 638.321 445.303 661.077 684.989 938.161 157.446 
2026 1116.28 677.661 638.321 478.069 655.257 683.363 930.526 158.534 
2027 1116.28 677.661 638.321 489.692 639.565 675.291 909.797 156.76 
2028 1116.28 677.661 638.321 487.691 628.828 664.548 918.566 147.446 
2029 1116.28 677.661 638.321 497.243 622.17 656.375 905.544 138.082 
2030 1116.28 677.661 638.321 483.571 618.433 660.062 938.017 145.095 
2031 1116.28 677.661 638.321 484.37 643.624 672.619 949.564 153.804 
2032 1116.28 677.661 638.321 499.298 664.437 686.076 953.697 150.238 
Alternative 2 Alternative  Stock: M16.2
Catch M16.2
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2019  0 93.4271 100.821 55 55 55 55 2.13163e-14 
2020  0 93.4271 100.821 55 55 55 55 5.58628e-08 
2021  0 93.4271 100.821 84.3028 85.2912 85.6474 87.9202 1.32245 
2022  0 93.4271 100.821 60.6994 74.6281 80.0497 113.998 18.8404 
2023  0 93.4271 100.821 47.9513 74.2115 81.481 125.352 25.6444 
2024  0 93.4271 100.821 45.8154 76.5046 84.8302 132.264 31.289 
2025  0 93.4271 100.821 42.3722 80.5365 88.2599 133.258 31.3313 
2026  0 93.4271 100.821 41.687 82.9403 88.6725 139.037 31.4058 
2027  0 93.4271 100.821 46.165 82.5488 86.7868 130.728 30.7507 
2028  0 93.4271 100.821 49.5004 79.7871 86.8109 134.651 29.9786 
2029  0 93.4271 100.821 45.2227 76.8496 82.8978 130.562 27.9695 
2030  0 93.4271 100.821 48.2947 75.0033 80.8165 129.602 26.1392 
2031  0 93.4271 100.821 46.2594 74.3016 83.1444 139.851 29.0248 
2032  0 93.4271 100.821 46.2727 78.6248 85.3388 140.068 30.4631 

Spawning_Biomass M16.2
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2019 339.135 135.654 118.697 172.699 172.699 172.699 172.699 2.84217e-13 
2020 339.135 135.654 118.697 164.782 164.817 164.831 164.915 0.0485149 
2021 339.135 135.654 118.697 151.315 151.933 152.142 153.509 0.792634 
2022 339.135 135.654 118.697 133.524 139.881 141.945 155.159 7.88152 
2023 339.135 135.654 118.697 118.092 138.641 142.531 174.958 20.5025 
2024 339.135 135.654 118.697 111.87 140.297 144.131 190.521 25.5645 
2025 339.135 135.654 118.697 108.515 140.242 146.903 194.29 29.34 
2026 339.135 135.654 118.697 104.871 142.102 147.786 196.809 28.2714 
2027 339.135 135.654 118.697 106.602 141.756 146.484 194.132 28.5229 
2028 339.135 135.654 118.697 110.827 137.642 145.378 180.989 28.5208 
2029 339.135 135.654 118.697 113.217 137.654 144.254 188.892 27.1515 
2030 339.135 135.654 118.697 112.781 136.855 141.11 182.064 24.0468 
2031 339.135 135.654 118.697 111.302 135.017 141.407 187.362 24.2852 
2032 339.135 135.654 118.697 110.624 138.969 144.056 198.718 27.2162 

Fishing_mortalityM16.2
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2019  0 0.299118 0.353092 0.169251 0.169251 0.169251 0.169251 3.05311e-16 
2020  0 0.299118 0.353092 0.171787 0.171874 0.171864 0.171907 4.27662e-05 
2021  0 0.299118 0.353092 0.281742 0.282961 0.283372 0.286066 0.00156193 
2022  0 0.299118 0.353092 0.246726 0.259234 0.262547 0.289318 0.0127406 
2023  0 0.299118 0.353092 0.216378 0.256797 0.258762 0.299118 0.0267203 
2024  0 0.299118 0.353092 0.204146 0.26005 0.25772 0.299118 0.033306 
2025  0 0.299118 0.353092 0.197546 0.25993 0.259777 0.299118 0.0350406 
2026  0 0.299118 0.353092 0.190395 0.263591 0.261171 0.299118 0.0361245 
2027  0 0.299118 0.353092 0.193793 0.26292 0.260105 0.299118 0.0350482 
2028  0 0.299118 0.353092 0.20209 0.254817 0.259061 0.299118 0.0331685 
2029  0 0.299118 0.353092 0.206797 0.254834 0.25775 0.299118 0.0326657 
2030  0 0.299118 0.353092 0.205941 0.253257 0.253901 0.299118 0.0313581 
2031  0 0.299118 0.353092 0.203029 0.249664 0.25445 0.299118 0.0330395 
2032  0 0.299118 0.353092 0.201689 0.257438 0.256292 0.299118 0.0336857 

Total_BiomassM16.2
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2019 1116.28 677.661 638.321 671.538 671.538 671.538 671.538 2.27374e-13 
2020 1116.28 677.661 638.321 634.834 655.292 663.092 710.826 27.6877 
2021 1116.28 677.661 638.321 591.538 662.411 678.357 802.386 74.1009 
2022 1116.28 677.661 638.321 521.007 656.702 675.883 890.419 120.258 
2023 1116.28 677.661 638.321 495.159 654.477 690.031 937.343 148.592 
2024 1116.28 677.661 638.321 453.519 660.726 700.092 950.082 158.361 
2025 1116.28 677.661 638.321 461.15 674.66 702.691 955.411 156.455 
2026 1116.28 677.661 638.321 498.826 672.708 699.485 952.18 157.961 
2027 1116.28 677.661 638.321 507.596 656.672 690.133 925.715 155.529 
2028 1116.28 677.661 638.321 509.144 645.812 678.918 923.628 145.301 
2029 1116.28 677.661 638.321 515.45 643.574 670.846 916.341 134.897 
2030 1116.28 677.661 638.321 500.9 638.921 674.578 948.164 141.741 
2031 1116.28 677.661 638.321 500.796 659.54 687.649 951.175 151.054 
