
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
299.901 119.96 104.965 25.265 13.9623 156.651 
CV Recruit
0.899731 
Alternative 1 Alternative  Stock: GOA_SABLE
Catch GOA_SABLE
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 24.2176 25.8934 27.16 27.16 27.16 27.16 2.13163e-13 
2024  0 24.2176 25.8934 31.4847 31.4847 31.4847 31.4847 2.32298e-06 
2025  0 24.2176 25.8934 30.8158 30.8158 30.8158 30.8158 9.50328e-06 
2026  0 24.2176 25.8934 44.2253 46.3296 46.9053 51.4593 2.48272 
2027  0 24.2176 25.8934 40.8183 43.7434 44.4405 49.9923 3.25103 
2028  0 24.2176 25.8934 37.2404 40.8761 41.8809 49.0064 3.92328 
2029  0 24.2176 25.8934 33.9176 38.4333 39.4129 47.462 4.47451 
2030  0 24.2176 25.8934 31.0227 36.3212 37.1397 45.5842 4.81757 
2031  0 24.2176 25.8934 28.6364 34.3268 35.1581 44.3666 5.07823 
2032  0 24.2176 25.8934 26.6008 32.7215 33.4877 42.7944 5.3125 
2033  0 24.2176 25.8934 24.8922 31.356 32.067 42.132 5.48742 
2034  0 24.2176 25.8934 23.4552 29.8307 30.845 40.8188 5.58375 
2035  0 24.2176 25.8934 22.2282 28.5134 29.795 39.6556 5.66342 
2036  0 24.2176 25.8934 21.2168 27.7762 28.8986 39.7596 5.73977 

Spawning_Biomass GOA_SABLE
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 299.901 119.96 104.965 156.651 156.651 156.651 156.651 4.54747e-13 
2024 299.901 119.96 104.965 184.806 184.972 185.079 185.709 0.326263 
2025 299.901 119.96 104.965 208.571 209.254 209.5 211.266 0.959084 
2026 299.901 119.96 104.965 225.718 227.504 228.076 232.226 2.38065 
2027 299.901 119.96 104.965 227.905 231.254 232.195 239.631 4.24583 
2028 299.901 119.96 104.965 221.858 227.362 229.131 241.536 7.06798 
2029 299.901 119.96 104.965 209.458 218.222 220.989 239.366 10.6042 
2030 299.901 119.96 104.965 194.16 206.44 210.221 236.082 14.1857 
2031 299.901 119.96 104.965 177.714 194.181 198.75 231.283 17.2991 
2032 299.901 119.96 104.965 162.848 183.401 187.708 223.853 19.757 
2033 299.901 119.96 104.965 150.316 174.348 177.638 216.077 21.5557 
2034 299.901 119.96 104.965 139.234 164.835 168.764 210.078 22.8496 
2035 299.901 119.96 104.965 129.512 157.591 161.12 202.576 23.8724 
2036 299.901 119.96 104.965 122.181 151.41 154.62 199.324 24.7332 

Fishing_mortalityGOA_SABLE
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0860583 0.101302 0.0506596 0.0506596 0.0506596 0.0506596 5.20417e-16 
2024  0 0.0860583 0.101302 0.0552551 0.0566486 0.0564671 0.0569566 0.000574704 
2025  0 0.0860583 0.101302 0.0521064 0.0553686 0.0550227 0.0566012 0.00153555 
2026  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2027  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2028  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2029  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2030  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2031  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2032  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2033  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2034  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860583 0.0860583 4.85723e-16 
2035  0 0.0860583 0.101302 0.0860583 0.0860583 0.0860424 0.0860583 0.000202164 
2036  0 0.0860583 0.101302 0.0860583 0.0860583 0.0859301 0.0860583 0.000867932 

Total_BiomassGOA_SABLE
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1390.95 376.361 347.546 695.093 695.093 695.093 695.093 4.54747e-13 
2024 1390.95 376.361 347.546 676.575 690.964 700.353 755.187 28.3954 
2025 1390.95 376.361 347.546 648.051 681.456 691.26 762.798 40.2789 
2026 1390.95 376.361 347.546 616.66 663.862 676.307 768.394 51.9754 
2027 1390.95 376.361 347.546 569.616 628.592 642.363 755.172 62.0419 
2028 1390.95 376.361 347.546 524.048 593.119 607.906 736.229 68.9741 
2029 1390.95 376.361 347.546 480.173 561.652 575.669 707.352 74.2227 
2030 1390.95 376.361 347.546 445.784 535.756 547.39 687.071 77.3013 
