
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
5912.59 2365.04 2069.41 11769.7 15511.7 3955.99 
CV Recruit
0.719393 
Alternative 1 Alternative  Stock: EBS_Pollock_2023
Catch EBS_Pollock_2023
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 1547.8 1650.82 1350 1350 1350 1350 1.22782e-11 
2024  0 1547.8 1650.82 1350 1350 1350 1350 2.04328e-07 
2025  0 1547.8 1650.82 2229.08 2244.67 2250.4 2289.52 20.8713 
2026  0 1547.8 1650.82 1739.18 1827.77 1856.01 2060.72 108.129 
2027  0 1547.8 1650.82 1379.5 1680.99 1710.43 2099.05 223.808 
2028  0 1547.8 1650.82 1106.99 1627.01 1628.76 2235.38 357.125 
2029  0 1547.8 1650.82 975.825 1611.98 1610.05 2330.6 431.729 
2030  0 1547.8 1650.82 873.99 1572.14 1570.02 2322.33 469.011 
2031  0 1547.8 1650.82 844.456 1539.9 1546.39 2310.94 480.621 
2032  0 1547.8 1650.82 837.033 1513.13 1534.66 2351.06 484.832 
2033  0 1547.8 1650.82 825.632 1503.12 1528.13 2359.55 479.331 
2034  0 1547.8 1650.82 835.251 1486.33 1518.46 2348.79 474.265 
2035  0 1547.8 1650.82 825.953 1473.65 1512.35 2348.86 469.901 
2036  0 1547.8 1650.82 822.1 1486.42 1512.38 2299.32 475.886 

Spawning_Biomass EBS_Pollock_2023
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 5912.59 2365.04 2069.41 3512.91 3512.91 3512.91 3512.91 3.13776e-11 
2024 5912.59 2365.04 2069.41 3243.04 3243.04 3243.04 3243.04 0.000987427 
2025 5912.59 2365.04 2069.41 2990.33 2993.77 2995.03 3003.65 4.59925 
2026 5912.59 2365.04 2069.41 2576.07 2703.77 2752.86 3077.06 172.819 
2027 5912.59 2365.04 2069.41 2173.61 2542.62 2651.44 3494.58 429.862 
2028 5912.59 2365.04 2069.41 1904.64 2448.86 2584.53 3693.25 588.641 
2029 5912.59 2365.04 2069.41 1763.9 2400.67 2535.12 3644.12 642.647 
2030 5912.59 2365.04 2069.41 1684.28 2403.02 2509.16 3649.58 655.565 
2031 5912.59 2365.04 2069.41 1681.47 2361.73 2495.96 3753.62 678.325 
2032 5912.59 2365.04 2069.41 1663.31 2339.81 2478.92 3729.29 679.381 
2033 5912.59 2365.04 2069.41 1627.06 2318.46 2467.42 3706.96 656.532 
2034 5912.59 2365.04 2069.41 1641.02 2309.47 2452.05 3696.13 633.457 
2035 5912.59 2365.04 2069.41 1647.49 2298.7 2447.78 3621.82 638.234 
2036 5912.59 2365.04 2069.41 1649.19 2314.63 2457.46 3658.57 666.186 

Fishing_mortalityEBS_Pollock_2023
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.390436 0.499506 0.212139 0.212139 0.212139 0.212139 4.69069e-15 
2024  0 0.390436 0.499506 0.199953 0.199955 0.199955 0.199956 1.22873e-06 
2025  0 0.390436 0.499506 0.390436 0.390436 0.390436 0.390436 4.71845e-15 
2026  0 0.390436 0.499506 0.390436 0.390436 0.390436 0.390436 4.71845e-15 
2027  0 0.390436 0.499506 0.357155 0.390436 0.384941 0.390436 0.0115842 
2028  0 0.390436 0.499506 0.310401 0.390436 0.371624 0.390436 0.0285164 
2029  0 0.390436 0.499506 0.285939 0.390436 0.364129 0.390436 0.0372107 
2030  0 0.390436 0.499506 0.272109 0.390436 0.36011 0.390436 0.0416902 
2031  0 0.390436 0.499506 0.271617 0.389861 0.358254 0.390436 0.0432052 
2032  0 0.390436 0.499506 0.268469 0.386049 0.356809 0.390436 0.0436462 
2033  0 0.390436 0.499506 0.262172 0.382337 0.356768 0.390436 0.0441203 
2034  0 0.390436 0.499506 0.264585 0.380774 0.355831 0.390436 0.0440167 
2035  0 0.390436 0.499506 0.265721 0.378905 0.355478 0.390436 0.0440235 
2036  0 0.390436 0.499506 0.266008 0.381672 0.355217 0.390436 0.0446688 

Total_BiomassEBS_Pollock_2023
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 19171.3 11493.2 10784.7 13877.6 13877.6 13877.6 13877.6 1.81899e-10 
2024 19171.3 11493.2 10784.7 12769.4 13437.8 13682.5 15357.3 893.46 
2025 19171.3 11493.2 10784.7 11773.6 13268.5 13635.5 16521.6 1569.94 
2026 19171.3 11493.2 10784.7 10125.8 12381.6 12745.7 16630.3 2126.54 
2027 19171.3 11493.2 10784.7 9043.66 11947.7 12363.3 17038.7 2576.51 
2028 19171.3 11493.2 10784.7 8267.21 11818.2 12170 17110.3 2849.66 
2029 19171.3 11493.2 10784.7 7981.41 11654 11998.4 16866.9 2965.12 
2030 19171.3 11493.2 10784.7 8006.2 11451.8 11886.3 17359.2 2999.61 
