
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
65.5649 26.2259 22.9477 0.00849367 0.00573036 45.7903 
CV Recruit
0.694423 
Alternative 1 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 4.6223 4.9419 2.58601 2.58601 2.58601 2.58601 4.88498e-15 
2023  0 4.6223 4.9419 3.58041 3.58041 3.58041 3.58041 1.64823e-11 
2024  0 4.6223 4.9419 4.124 4.124 4.124 4.124 1.97036e-10 
2025  0 4.6223 4.9419 3.752 3.752 3.752 3.752 7.32304e-10 
2026  0 4.6223 4.9419 6.80458 6.8102 6.81171 6.82389 0.00679984 
2027  0 4.6223 4.9419 6.10904 6.12943 6.1348 6.17844 0.0242327 
2028  0 4.6223 4.9419 5.48951 5.55394 5.57107 5.7043 0.0755516 
2029  0 4.6223 4.9419 4.96666 5.13497 5.17304 5.50237 0.185012 
2030  0 4.6223 4.9419 4.56199 4.8842 4.94519 5.53546 0.33117 
2031  0 4.6223 4.9419 4.07171 4.73621 4.79241 5.64223 0.505246 
2032  0 4.6223 4.9419 3.69461 4.66098 4.67484 5.74362 0.653716 
2033  0 4.6223 4.9419 3.42446 4.61596 4.59946 5.83966 0.747837 
2034  0 4.6223 4.9419 3.28285 4.58067 4.5541 5.88808 0.805774 
2035  0 4.6223 4.9419 3.1836 4.56225 4.53126 5.94898 0.843873 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 65.5649 26.2259 22.9477 45.0556 45.0556 45.0556 45.0556 3.62377e-13 
2023 65.5649 26.2259 22.9477 44.6122 44.6191 44.6216 44.639 0.00970203 
2024 65.5649 26.2259 22.9477 43.1641 43.1899 43.1968 43.2505 0.0307095 
